InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,month,year
559307,22413,METAL SIGN TAKE IT OR LEAVE IT ,2,2011-07-07 13:02:00,2.95,15356.0,United Kingdom,5.9,7,2011
573329,22098,BOUDOIR SQUARE TISSUE BOX,1,2011-10-30 11:19:00,0.39,14810.0,United Kingdom,0.39,10,2011
581191,21411,GINGHAM HEART  DOORSTOP RED,2,2011-12-07 16:56:00,1.95,17449.0,United Kingdom,3.9,12,2011
543256,21985,PACK OF 12 HEARTS DESIGN TISSUES ,24,2011-02-04 15:54:00,0.29,17293.0,United Kingdom,6.959999999999999,2,2011
557114,23299,FOOD COVER WITH BEADS SET 2 ,6,2011-06-16 16:43:00,3.75,13951.0,United Kingdom,22.5,6,2011
568168,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,8,2011-09-25 12:46:00,0.29,15799.0,United Kingdom,2.32,9,2011
545657,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-03-04 14:02:00,0.29,14911.0,EIRE,13.919999999999998,3,2011
560360,23266,SET OF 3 WOODEN STOCKING DECORATION,48,2011-07-18 11:55:00,1.25,12744.0,Singapore,60.0,7,2011
540021,21137,BLACK RECORD COVER FRAME,5,2011-01-04 12:51:00,3.75,17841.0,United Kingdom,18.75,1,2011
562049,22629,SPACEBOY LUNCH BOX ,12,2011-08-02 11:33:00,1.95,14133.0,United Kingdom,23.4,8,2011
578307,23530,WALL ART ONLY ONE PERSON ,1,2011-11-23 15:53:00,4.95,17290.0,United Kingdom,4.95,11,2011
574852,22698,PINK REGENCY TEACUP AND SAUCER,3,2011-11-07 12:04:00,2.95,15493.0,United Kingdom,8.850000000000001,11,2011
552318,90081A,LILY BROOCH AMETHYST COLOUR,2,2011-05-08 16:13:00,4.95,17231.0,United Kingdom,9.9,5,2011
547004,47566,PARTY BUNTING,4,2011-03-18 14:14:00,4.95,17419.0,United Kingdom,19.8,3,2011
551349,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,12,2011-04-28 10:03:00,0.85,14740.0,United Kingdom,10.2,4,2011
581486,22139,RETROSPOT TEA SET CERAMIC 11 PC ,6,2011-12-09 09:38:00,4.95,17001.0,United Kingdom,29.700000000000003,12,2011
556214,21704,BAG 250g SWIRLY MARBLES,12,2011-06-09 14:14:00,0.85,14913.0,United Kingdom,10.2,6,2011
570186,21914,BLUE HARMONICA IN BOX ,12,2011-10-07 15:01:00,1.25,17509.0,United Kingdom,15.0,10,2011
541269,22447,PIN CUSHION BABUSHKA BLUE,6,2011-01-17 11:01:00,3.35,12626.0,Germany,20.1,1,2011
543190,22423,REGENCY CAKESTAND 3 TIER,1,2011-02-04 11:52:00,12.75,17226.0,United Kingdom,12.75,2,2011
574260,22055,MINI CAKE STAND  HANGING STRAWBERY,8,2011-11-03 13:58:00,1.65,13014.0,United Kingdom,13.2,11,2011
554950,22356,CHARLOTTE BAG PINK POLKADOT,10,2011-05-27 14:48:00,0.85,14227.0,United Kingdom,8.5,5,2011
557273,16048,TEATIME ROUND PENCIL SHARPENER ,24,2011-06-19 11:44:00,0.12,16050.0,United Kingdom,2.88,6,2011
560415,21791,VINTAGE HEADS AND TAILS CARD GAME ,12,2011-07-18 14:36:00,1.25,15152.0,United Kingdom,15.0,7,2011
546658,22896,PEG BAG APPLES DESIGN,6,2011-03-15 14:21:00,2.55,15150.0,United Kingdom,15.299999999999999,3,2011
557954,84997C,CHILDRENS CUTLERY POLKADOT BLUE,2,2011-06-23 18:44:00,4.15,15023.0,United Kingdom,8.3,6,2011
572035,84987,SET OF 36 TEATIME PAPER DOILIES,144,2011-10-20 12:03:00,1.25,14646.0,Netherlands,180.0,10,2011
574043,22382,LUNCH BAG SPACEBOY DESIGN ,5,2011-11-02 13:13:00,1.65,16367.0,United Kingdom,8.25,11,2011
567639,22285,HANGING HEN ON NEST DECORATION,48,2011-09-21 14:07:00,1.65,15290.0,United Kingdom,79.19999999999999,9,2011
569246,22195,LARGE HEART MEASURING SPOONS,2,2011-10-03 09:57:00,3.29,14096.0,United Kingdom,6.58,10,2011
563922,22300,COFFEE MUG DOG + BALL DESIGN,2,2011-08-21 14:10:00,2.55,14529.0,United Kingdom,5.1,8,2011
560807,23293,SET OF 12 FAIRY CAKE BAKING CASES,12,2011-07-21 10:44:00,0.83,18143.0,United Kingdom,9.959999999999999,7,2011
557761,21090,SET/6 COLLAGE PAPER PLATES,12,2011-06-22 13:59:00,0.39,14214.0,United Kingdom,4.68,6,2011
548739,82484,WOOD BLACK BOARD ANT WHITE FINISH,1,2011-04-04 11:28:00,7.95,15493.0,United Kingdom,7.95,4,2011
578026,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,2,2011-11-22 13:29:00,9.95,17659.0,United Kingdom,19.9,11,2011
580691,22644,CERAMIC CHERRY CAKE MONEY BANK,36,2011-12-05 15:48:00,0.39,13790.0,United Kingdom,14.040000000000001,12,2011
580431,84836,ZINC METAL HEART DECORATION,12,2011-12-04 12:13:00,1.25,13822.0,United Kingdom,15.0,12,2011
565239,21452,TOADSTOOL MONEY BOX,18,2011-09-02 09:51:00,2.95,12670.0,France,53.1,9,2011
576339,22991,GIRAFFE WOODEN RULER,6,2011-11-14 15:27:00,4.13,14096.0,United Kingdom,24.78,11,2011
553185,22595,GINGHAM HEART DECORATION,36,2011-05-15 12:35:00,0.85,17504.0,United Kingdom,30.599999999999998,5,2011
540993,21519,GIN & TONIC DIET GREETING CARD ,12,2011-01-13 09:23:00,0.42,13284.0,United Kingdom,5.04,1,2011
555340,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6,2011-06-02 11:33:00,2.55,13334.0,United Kingdom,15.299999999999999,6,2011
573865,21934,SKULL SHOULDER BAG,2,2011-11-01 12:00:00,1.65,15311.0,United Kingdom,3.3,11,2011
568181,35923,CANDY HEART HANGING DECORATION,12,2011-09-25 13:42:00,0.39,17154.0,United Kingdom,4.68,9,2011
579103,23321,SMALL WHITE HEART OF WICKER,10,2011-11-28 11:39:00,1.65,18041.0,United Kingdom,16.5,11,2011
551962,23050,RECYCLED ACAPULCO MAT GREEN,3,2011-05-05 12:40:00,8.25,17955.0,United Kingdom,24.75,5,2011
564187,22355,CHARLOTTE BAG SUKI DESIGN,5,2011-08-23 15:24:00,0.85,15005.0,United Kingdom,4.25,8,2011
561857,22386,JUMBO BAG PINK POLKADOT,10,2011-07-29 16:24:00,2.08,13004.0,United Kingdom,20.8,7,2011
564557,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,2,2011-08-25 19:55:00,4.95,17576.0,United Kingdom,9.9,8,2011
580044,23090,VINTAGE GLASS T-LIGHT HOLDER,12,2011-12-01 12:36:00,0.83,14869.0,United Kingdom,9.959999999999999,12,2011
580500,23068,ALUMINIUM STAMPED HEART,8,2011-12-04 12:52:00,2.49,17131.0,United Kingdom,19.92,12,2011
550615,22984,CARD GINGHAM ROSE ,12,2011-04-19 12:41:00,0.42,16730.0,United Kingdom,5.04,4,2011
553832,84992,72 SWEETHEART FAIRY CAKE CASES,24,2011-05-19 11:38:00,0.55,12957.0,United Kingdom,13.200000000000001,5,2011
555540,84991,60 TEATIME FAIRY CAKE CASES,3,2011-06-05 12:48:00,0.55,13668.0,United Kingdom,1.6500000000000001,6,2011
544444,22844,VINTAGE CREAM DOG FOOD CONTAINER,1,2011-02-20 10:51:00,8.5,13246.0,United Kingdom,8.5,2,2011
568517,23188,VINTAGE  2 METER FOLDING RULER,1,2011-09-27 12:52:00,1.65,14456.0,United Kingdom,1.65,9,2011
578856,22792,FLUTED ANTIQUE CANDLE HOLDER,24,2011-11-27 11:18:00,0.85,17769.0,United Kingdom,20.4,11,2011
568193,23510,MINI PLAYING CARDS GYMKHANA,2,2011-09-25 14:37:00,0.42,17107.0,United Kingdom,0.84,9,2011
540536,22429,ENAMEL MEASURING JUG CREAM,2,2011-01-09 14:21:00,4.25,17757.0,United Kingdom,8.5,1,2011
560212,21714,CITRONELLA CANDLE GARDEN POT,6,2011-07-15 14:58:00,1.25,14722.0,United Kingdom,7.5,7,2011
543251,22348,TEA BAG PLATE RED RETROSPOT,12,2011-02-04 14:51:00,0.85,14194.0,United Kingdom,10.2,2,2011
536947,22567,20 DOLLY PEGS RETROSPOT,12,2010-12-03 12:29:00,1.25,13013.0,United Kingdom,15.0,12,2010
549953,20728,LUNCH BAG CARS BLUE,10,2011-04-13 13:15:00,1.65,12766.0,Portugal,16.5,4,2011
567742,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,24,2011-09-22 10:47:00,2.95,14261.0,United Kingdom,70.80000000000001,9,2011
579555,22417,PACK OF 60 SPACEBOY CAKE CASES,1,2011-11-30 11:08:00,0.55,16241.0,United Kingdom,0.55,11,2011
557746,23300,GARDENERS KNEELING PAD CUP OF TEA ,2,2011-06-22 12:24:00,1.65,15059.0,United Kingdom,3.3,6,2011
560368,22998,TRAVEL CARD WALLET KEEP CALM,10,2011-07-18 12:25:00,0.42,17841.0,United Kingdom,4.2,7,2011
567329,23356,LOVE HOT WATER BOTTLE,6,2011-09-19 14:43:00,5.95,13416.0,United Kingdom,35.7,9,2011
538207,22746,POPPY'S PLAYHOUSE LIVINGROOM ,1,2010-12-10 11:33:00,2.1,12748.0,United Kingdom,2.1,12,2010
558863,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-07-04 12:28:00,2.95,17243.0,United Kingdom,8.850000000000001,7,2011
565331,21984,PACK OF 12 PINK PAISLEY TISSUES ,1,2011-09-02 13:59:00,0.39,16674.0,United Kingdom,0.39,9,2011
564061,23035,DRAWER KNOB CERAMIC IVORY,30,2011-08-22 14:38:00,1.45,14505.0,United Kingdom,43.5,8,2011
573405,21400,RED PUDDING SPOON,6,2011-10-30 15:55:00,0.12,13822.0,United Kingdom,0.72,10,2011
570488,22736,RIBBON REEL MAKING SNOWMEN ,1,2011-10-10 17:12:00,3.29,14096.0,United Kingdom,3.29,10,2011
561246,21679,SKULLS  STICKERS,24,2011-07-26 11:38:00,0.85,16951.0,United Kingdom,20.4,7,2011
573128,21524,DOORMAT SPOTTY HOME SWEET HOME,10,2011-10-27 16:34:00,7.08,13538.0,United Kingdom,70.8,10,2011
570703,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-10-12 09:50:00,0.55,14911.0,EIRE,13.200000000000001,10,2011
562587,16161U,WRAP SUKI AND FRIENDS,25,2011-08-07 14:34:00,0.42,15640.0,United Kingdom,10.5,8,2011
551291,85211,S/4 GROOVY CAT MAGNETS,12,2011-04-27 14:26:00,1.45,14298.0,United Kingdom,17.4,4,2011
545294,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,3,2011-03-01 12:07:00,2.95,17965.0,United Kingdom,8.850000000000001,3,2011
542303,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,2,2011-01-27 11:05:00,9.95,12539.0,Spain,19.9,1,2011
561485,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2011-07-27 13:42:00,2.95,17841.0,United Kingdom,11.8,7,2011
562542,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-08-05 15:40:00,0.95,17377.0,United Kingdom,0.95,8,2011
581334,22727,ALARM CLOCK BAKELIKE RED ,1,2011-12-08 12:07:00,3.75,17841.0,United Kingdom,3.75,12,2011
556465,23265,SET OF 3 WOODEN TREE DECORATIONS,1,2011-06-12 11:04:00,1.25,14984.0,United Kingdom,1.25,6,2011
573576,47480,HANGING PHOTO CLIP ROPE LADDER,1,2011-10-31 14:09:00,3.29,14096.0,United Kingdom,3.29,10,2011
539988,21547,CERAMIC BIRDHOUSE CRESTED TIT SMALL,2,2010-12-23 16:06:00,2.95,18116.0,United Kingdom,5.9,12,2010
564046,85123A,WHITE HANGING HEART T-LIGHT HOLDER,400,2011-08-22 12:59:00,2.55,16013.0,United Kingdom,1019.9999999999999,8,2011
566451,22766,PHOTO FRAME CORNICE,4,2011-09-12 16:14:00,2.95,18069.0,United Kingdom,11.8,9,2011
536863,10120,DOGGY RUBBER,1,2010-12-03 11:19:00,0.21,17967.0,United Kingdom,0.21,12,2010
540267,21239,PINK  POLKADOT CUP,96,2011-01-06 11:12:00,0.72,12415.0,Australia,69.12,1,2011
576933,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-11-17 11:29:00,2.08,15529.0,United Kingdom,2.08,11,2011
557855,22884,NUMBER TILE VINTAGE FONT 5,2,2011-06-23 11:46:00,1.95,16806.0,United Kingdom,3.9,6,2011
579885,22800,ANTIQUE TALL SWIRLGLASS TRINKET POT,4,2011-11-30 17:37:00,3.75,15444.0,United Kingdom,15.0,11,2011
543806,22371,AIRLINE BAG VINTAGE TOKYO 78,2,2011-02-13 12:48:00,4.25,17085.0,United Kingdom,8.5,2,2011
567341,22962,JAM JAR WITH PINK LID,12,2011-09-19 15:04:00,0.85,14961.0,United Kingdom,10.2,9,2011
545188,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,3,2011-02-28 15:19:00,2.95,14056.0,United Kingdom,8.850000000000001,2,2011
575654,22112,CHOCOLATE HOT WATER BOTTLE,3,2011-11-10 14:28:00,4.95,15238.0,United Kingdom,14.850000000000001,11,2011
557032,23028,DRAWER KNOB CRACKLE GLAZE BLUE,6,2011-06-16 13:46:00,1.65,16011.0,United Kingdom,9.899999999999999,6,2011
544887,90096,NECKLACE+BRACELET SET BLUE BLOSSOM,2,2011-02-24 11:54:00,2.55,17364.0,United Kingdom,5.1,2,2011
572182,21703,BAG 125g SWIRLY MARBLES,24,2011-10-21 10:32:00,0.42,13588.0,United Kingdom,10.08,10,2011
563558,22083,PAPER CHAIN KIT RETROSPOT,12,2011-08-17 13:40:00,2.95,14156.0,EIRE,35.400000000000006,8,2011
572887,22947,WOODEN ADVENT CALENDAR RED,2,2011-10-26 13:47:00,7.95,12362.0,Belgium,15.9,10,2011
579345,23559,WOODLAND BUNNIES LOLLY MAKERS,6,2011-11-29 11:46:00,2.08,12727.0,France,12.48,11,2011
540568,22151,PLACE SETTING WHITE HEART,24,2011-01-10 11:22:00,0.42,15039.0,United Kingdom,10.08,1,2011
537743,22427,ENAMEL FLOWER JUG CREAM,3,2010-12-08 11:02:00,5.95,17706.0,United Kingdom,17.85,12,2010
580639,20868,SILVER FABRIC MIRROR,1,2011-12-05 12:46:00,0.39,17254.0,United Kingdom,0.39,12,2011
573364,22669,RED BABY BUNTING ,2,2011-10-30 13:09:00,2.95,14710.0,United Kingdom,5.9,10,2011
560930,21992,VINTAGE PAISLEY STATIONERY SET,12,2011-07-22 10:23:00,1.25,15829.0,United Kingdom,15.0,7,2011
566061,23029,DRAWER KNOB CRACKLE GLAZE GREEN,12,2011-09-08 15:36:00,1.65,13267.0,United Kingdom,19.799999999999997,9,2011
559526,22466,FAIRY TALE COTTAGE NIGHTLIGHT,1,2011-07-10 11:19:00,1.95,15756.0,United Kingdom,1.95,7,2011
575705,22144,CHRISTMAS CRAFT LITTLE FRIENDS,24,2011-11-10 17:06:00,2.1,15159.0,United Kingdom,50.400000000000006,11,2011
550130,21733,RED HANGING HEART T-LIGHT HOLDER,4,2011-04-14 13:17:00,2.95,14390.0,United Kingdom,11.8,4,2011
558959,21654,RIDGED GLASS FINGER BOWL,36,2011-07-05 10:54:00,0.39,16103.0,United Kingdom,14.040000000000001,7,2011
567328,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2011-09-19 14:43:00,2.1,14356.0,United Kingdom,25.200000000000003,9,2011
547070,22151,PLACE SETTING WHITE HEART,6,2011-03-20 13:58:00,0.42,16115.0,United Kingdom,2.52,3,2011
542601,22192,BLUE DINER WALL CLOCK,1,2011-01-30 11:52:00,8.5,16897.0,United Kingdom,8.5,1,2011
544293,21617,4 LILY  BOTANICAL DINNER CANDLES,1,2011-02-17 12:42:00,3.75,17954.0,United Kingdom,3.75,2,2011
558480,21577,SAVE THE PLANET COTTON TOTE BAG,6,2011-06-30 08:17:00,2.25,15271.0,United Kingdom,13.5,6,2011
569669,20867,PINK ROSE FABRIC MIRROR,2,2011-10-05 13:47:00,1.25,14730.0,United Kingdom,2.5,10,2011
568574,22595,GINGHAM HEART DECORATION,12,2011-09-28 09:15:00,0.85,13862.0,United Kingdom,10.2,9,2011
579167,21181,PLEASE ONE PERSON METAL SIGN,2,2011-11-28 14:06:00,2.1,16800.0,United Kingdom,4.2,11,2011
580763,71477,COLOURED GLASS STAR T-LIGHT HOLDER,96,2011-12-06 10:36:00,3.29,16013.0,United Kingdom,315.84000000000003,12,2011
557776,21922,UNION STRIPE WITH FRINGE  HAMMOCK,6,2011-06-22 15:07:00,7.95,14422.0,United Kingdom,47.7,6,2011
565853,23298,SPOTTY BUNTING,3,2011-09-07 13:19:00,4.95,13756.0,United Kingdom,14.850000000000001,9,2011
543470,22492,MINI PAINT SET VINTAGE ,36,2011-02-08 14:58:00,0.65,16951.0,United Kingdom,23.400000000000002,2,2011
561611,21866,UNION JACK FLAG LUGGAGE TAG,11,2011-07-28 12:29:00,1.25,17975.0,United Kingdom,13.75,7,2011
567311,21156,RETROSPOT CHILDRENS APRON,20,2011-09-19 13:45:00,1.65,13777.0,United Kingdom,33.0,9,2011
546216,47566,PARTY BUNTING,12,2011-03-10 11:56:00,4.95,18173.0,United Kingdom,59.400000000000006,3,2011
560606,22230,JIGSAW TREE WITH WATERING CAN,48,2011-07-20 10:08:00,0.29,17422.0,United Kingdom,13.919999999999998,7,2011
563943,23201,JUMBO BAG ALPHABET,30,2011-08-22 10:04:00,2.08,13139.0,United Kingdom,62.400000000000006,8,2011
568228,22196,SMALL HEART MEASURING SPOONS,12,2011-09-26 11:02:00,0.85,15358.0,United Kingdom,10.2,9,2011
569866,22571,ROCKING HORSE RED CHRISTMAS ,6,2011-10-06 14:50:00,0.85,12757.0,Portugal,5.1,10,2011
560997,21967,PACK OF 12 SKULL TISSUES,24,2011-07-22 13:59:00,0.29,12627.0,Germany,6.959999999999999,7,2011
581129,20685,DOORMAT RED RETROSPOT,10,2011-12-07 12:48:00,7.08,15498.0,United Kingdom,70.8,12,2011
552978,22365,DOORMAT RESPECTABLE HOUSE,10,2011-05-12 14:46:00,6.75,12590.0,Germany,67.5,5,2011
568397,23407,SET OF 2 TRAYS HOME SWEET HOME,2,2011-09-27 10:24:00,9.95,15745.0,United Kingdom,19.9,9,2011
541018,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,1,2011-01-13 12:03:00,4.25,14978.0,United Kingdom,4.25,1,2011
537624,22443,GROW YOUR OWN HERBS SET OF 3,1,2010-12-07 14:41:00,7.95,12748.0,United Kingdom,7.95,12,2010
580283,21577,SAVE THE PLANET COTTON TOTE BAG,6,2011-12-02 13:20:00,2.25,16133.0,United Kingdom,13.5,12,2011
566726,23132,SMALL IVORY HEART WALL ORGANISER,1,2011-09-14 13:12:00,5.75,15021.0,United Kingdom,5.75,9,2011
567482,23206,LUNCH BAG APPLE DESIGN,2,2011-09-20 13:42:00,1.65,16464.0,United Kingdom,3.3,9,2011
564165,23090,VINTAGE GLASS T-LIGHT HOLDER,24,2011-08-23 13:35:00,0.83,13593.0,United Kingdom,19.919999999999998,8,2011
558442,22509,SEWING BOX RETROSPOT DESIGN ,1,2011-06-29 13:10:00,16.95,15537.0,United Kingdom,16.95,6,2011
578229,22617,BAKING SET SPACEBOY DESIGN,8,2011-11-23 11:54:00,4.95,16066.0,United Kingdom,39.6,11,2011
577133,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-11-18 08:47:00,1.69,13962.0,United Kingdom,13.52,11,2011
563216,22467,GUMBALL COAT RACK,2,2011-08-14 13:14:00,2.55,17841.0,United Kingdom,5.1,8,2011
577008,22466,FAIRY TALE COTTAGE NIGHT LIGHT,4,2011-11-17 12:02:00,1.95,16869.0,United Kingdom,7.8,11,2011
566923,23031,DRAWER KNOB CRACKLE GLAZE PINK,4,2011-09-15 15:05:00,1.65,15511.0,United Kingdom,6.6,9,2011
560398,48187,DOORMAT NEW ENGLAND,10,2011-07-18 14:10:00,6.75,12731.0,France,67.5,7,2011
577106,23368,SET 12 COLOUR PENCILS DOLLY GIRL ,3,2011-11-17 17:18:00,0.65,14456.0,United Kingdom,1.9500000000000002,11,2011
542373,22967,SET 3 SONG BIRD PAPER EGGS ASSORTED,6,2011-01-27 13:38:00,2.95,16767.0,United Kingdom,17.700000000000003,1,2011
570197,21669,BLUE STRIPE CERAMIC DRAWER KNOB,1,2011-10-07 15:45:00,1.45,13755.0,United Kingdom,1.45,10,2011
574528,22423,REGENCY CAKESTAND 3 TIER,1,2011-11-04 14:03:00,12.75,16782.0,United Kingdom,12.75,11,2011
552978,22692,DOORMAT WELCOME TO OUR HOME,10,2011-05-12 14:46:00,6.75,12590.0,Germany,67.5,5,2011
571265,22475,SKULL DESIGN TV DINNER TRAY,1,2011-10-16 11:31:00,4.95,16674.0,United Kingdom,4.95,10,2011
555242,23134,LARGE ZINC HEART WALL ORGANISER,2,2011-06-01 13:40:00,8.25,16424.0,United Kingdom,16.5,6,2011
565648,22583,PACK OF 6 HANDBAG GIFT BOXES,2,2011-09-05 16:22:00,2.55,18196.0,United Kingdom,5.1,9,2011
569768,22568,FELTCRAFT CUSHION OWL,4,2011-10-06 11:27:00,3.75,13078.0,United Kingdom,15.0,10,2011
548858,22780,LIGHT GARLAND BUTTERFILES PINK,4,2011-04-04 13:29:00,4.25,14911.0,EIRE,17.0,4,2011
566571,23287,RED VINTAGE SPOT BEAKER,8,2011-09-13 12:49:00,0.85,17037.0,United Kingdom,6.8,9,2011
579473,20983,12 PENCILS TALL TUBE RED RETROSPOT,12,2011-11-29 15:17:00,0.85,13198.0,United Kingdom,10.2,11,2011
547401,85230B,CINNAMON SCENTED VOTIVE CANDLE,24,2011-03-22 17:00:00,0.29,17576.0,United Kingdom,6.959999999999999,3,2011
555719,21395,BLUE POLKADOT BEAKER ,48,2011-06-06 15:31:00,0.39,12609.0,Germany,18.72,6,2011
574994,84984B,RED PEONY CUSHION COVER ,6,2011-11-08 11:03:00,4.65,17870.0,United Kingdom,27.900000000000002,11,2011
553067,21126,SET OF 6 GIRLS CELEBRATION CANDLES,12,2011-05-13 11:44:00,1.25,16871.0,United Kingdom,15.0,5,2011
575369,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,24,2011-11-09 15:09:00,0.29,16655.0,United Kingdom,6.959999999999999,11,2011
545797,82578,KITCHEN METAL SIGN,2,2011-03-07 12:17:00,0.55,16225.0,United Kingdom,1.1,3,2011
565726,23436,GIFT BAG LARGE VINTAGE CHRISTMAS,12,2011-09-06 11:58:00,1.25,14360.0,United Kingdom,15.0,9,2011
575852,23355,HOT WATER BOTTLE KEEP CALM,5,2011-11-11 12:17:00,4.95,17238.0,United Kingdom,24.75,11,2011
546950,21467,CHERRY CROCHET FOOD COVER,2,2011-03-18 11:24:00,3.75,16511.0,United Kingdom,7.5,3,2011
545340,21383,PACK OF 12 STICKY BUNNIES,12,2011-03-02 08:41:00,0.65,15416.0,United Kingdom,7.800000000000001,3,2011
553911,23300,GARDENERS KNEELING PAD CUP OF TEA ,3,2011-05-19 19:02:00,1.65,18168.0,United Kingdom,4.949999999999999,5,2011
580865,22227,HANGING HEART MIRROR DECORATION ,1,2011-12-06 11:58:00,0.65,17914.0,United Kingdom,0.65,12,2011
578244,23474,WOODLAND SMALL BLUE FELT HEART,10,2011-11-23 12:36:00,0.83,15727.0,United Kingdom,8.299999999999999,11,2011
537126,21327,SKULLS WRITING SET ,1,2010-12-05 12:13:00,1.65,18118.0,United Kingdom,1.65,12,2010
563721,84992,72 SWEETHEART FAIRY CAKE CASES,24,2011-08-18 16:27:00,0.55,15232.0,United Kingdom,13.200000000000001,8,2011
562162,22320,BIRDS MOBILE VINTAGE DESIGN,2,2011-08-03 12:03:00,5.95,12841.0,United Kingdom,11.9,8,2011
554083,21519,GIN & TONIC DIET GREETING CARD ,12,2011-05-22 11:51:00,0.42,18125.0,United Kingdom,5.04,5,2011
572997,85114C,RED ENCHANTED FOREST PLACEMAT,6,2011-10-27 11:24:00,1.65,17878.0,United Kingdom,9.899999999999999,10,2011
557745,23237,SET OF 4 KNICK KNACK TINS LEAVES ,1,2011-06-22 12:16:00,4.15,15750.0,United Kingdom,4.15,6,2011
573151,22555,PLASTERS IN TIN STRONGMAN,5,2011-10-27 20:09:00,1.65,17602.0,United Kingdom,8.25,10,2011
543196,21156,RETROSPOT CHILDRENS APRON,8,2011-02-04 12:29:00,1.95,13309.0,United Kingdom,15.6,2,2011
573496,22507,MEMO BOARD RETROSPOT  DESIGN,2,2011-10-31 11:59:00,4.95,17841.0,United Kingdom,9.9,10,2011
538521,21539,RED RETROSPOT BUTTER DISH,3,2010-12-13 09:02:00,4.95,14180.0,United Kingdom,14.850000000000001,12,2010
573406,20726,LUNCH BAG WOODLAND,10,2011-10-30 15:57:00,1.65,14112.0,United Kingdom,16.5,10,2011
569650,22386,JUMBO BAG PINK POLKADOT,100,2011-10-05 12:44:00,1.79,12415.0,Australia,179.0,10,2011
536557,84352,SILVER CHRISTMAS TREE BAUBLE STAND ,1,2010-12-01 14:41:00,16.95,17841.0,United Kingdom,16.95,12,2010
580021,22841,ROUND CAKE TIN VINTAGE GREEN,2,2011-12-01 11:43:00,7.95,14047.0,United Kingdom,15.9,12,2011
557789,23236,DOILEY STORAGE TIN,6,2011-06-22 16:32:00,2.89,12379.0,Belgium,17.34,6,2011
548497,20719,WOODLAND CHARLOTTE BAG,12,2011-03-31 13:43:00,0.85,13089.0,United Kingdom,10.2,3,2011
560491,23232,WRAP VINTAGE LEAF DESIGN,1,2011-07-19 10:51:00,0.42,12415.0,Australia,0.42,7,2011
563538,21982,PACK OF 12 SUKI TISSUES ,6,2011-08-17 11:48:00,0.29,17841.0,United Kingdom,1.7399999999999998,8,2011
569302,23201,JUMBO BAG ALPHABET,2,2011-10-03 12:04:00,2.08,16205.0,United Kingdom,4.16,10,2011
541886,22366,DOORMAT AIRMAIL ,2,2011-01-24 11:21:00,7.95,15039.0,United Kingdom,15.9,1,2011
546111,22932,BAKING MOULD TOFFEE CUP CHOCOLATE,1,2011-03-09 12:39:00,2.55,14165.0,United Kingdom,2.55,3,2011
558638,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,4,2011-07-01 08:16:00,4.95,16317.0,United Kingdom,19.8,7,2011
546910,82599,FANNY'S REST STOPMETAL SIGN,2,2011-03-17 19:46:00,2.1,13969.0,United Kingdom,4.2,3,2011
578811,23317,BLUE REFECTORY CLOCK ,2,2011-11-25 13:28:00,9.95,12438.0,Norway,19.9,11,2011
580672,22438,BALLOON ART MAKE YOUR OWN FLOWERS,4,2011-12-05 14:29:00,0.39,17920.0,United Kingdom,1.56,12,2011
569457,21354,TOAST ITS - BEST MUM,1,2011-10-04 11:29:00,1.25,14606.0,United Kingdom,1.25,10,2011
563944,84997C,CHILDRENS CUTLERY POLKADOT BLUE,4,2011-08-22 10:08:00,4.15,17581.0,United Kingdom,16.6,8,2011
580501,23100,SILVER BELLS TABLE DECORATION,1,2011-12-04 13:00:00,1.25,14546.0,United Kingdom,1.25,12,2011
572542,85227,SET OF 6 3D KIT CARDS FOR KIDS,12,2011-10-24 16:20:00,0.85,17272.0,United Kingdom,10.2,10,2011
580633,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,6,2011-12-05 12:28:00,0.85,17579.0,United Kingdom,5.1,12,2011
547658,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,6,2011-03-24 13:04:00,0.85,13736.0,United Kingdom,5.1,3,2011
548405,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-03-31 09:48:00,2.95,17088.0,United Kingdom,17.700000000000003,3,2011
