CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Score,Segment
16869.0,22,127,817.12,3,4,3,343,Regular
16871.0,21,137,2812.34,3,4,4,344,Loyal Customers
16872.0,76,7,680.02,2,1,3,213,Regular
16873.0,4,279,7123.62,4,4,4,444,High Value
16875.0,66,112,2095.53,2,4,4,244,Loyal Customers
16877.0,11,156,846.62,4,4,3,443,Recent Customers
16878.0,83,3,13.3,2,1,1,211,Regular
16880.0,30,174,1491.43,3,4,3,343,Regular
16881.0,66,1,432.0,2,1,2,212,Regular
16882.0,66,39,705.12,2,2,3,223,Regular
16883.0,186,37,272.48,1,2,1,121,At Risk
16884.0,37,26,429.84000000000003,3,2,2,322,Regular
16885.0,14,96,450.41,4,3,2,432,Recent Customers
16887.0,34,36,192.32999999999998,3,2,1,321,Regular
16889.0,194,135,1578.67,1,4,3,143,At Risk
16891.0,1,186,742.43,4,4,3,443,Recent Customers
16892.0,0,97,518.19,4,3,2,432,Recent Customers
16893.0,366,45,145.93,1,3,1,131,At Risk
16895.0,64,62,202.27,2,3,1,231,Regular
16897.0,298,37,289.78,1,2,1,121,At Risk
16898.0,25,157,501.03,3,4,2,342,Regular
16899.0,7,123,1271.06,4,4,3,443,Recent Customers
16900.0,16,79,887.11,4,3,3,433,Recent Customers
16902.0,115,44,1706.88,2,3,4,234,Regular
16903.0,28,56,363.2,3,3,2,332,Regular
16904.0,3,665,3653.75,4,4,4,444,High Value
16905.0,4,199,3037.6,4,4,4,444,High Value
16906.0,81,86,559.59,2,3,2,232,Regular
16907.0,28,140,928.76,3,4,3,343,Regular
16909.0,71,18,379.14,2,2,2,222,Regular
16910.0,3,545,1508.96,4,4,3,443,Recent Customers
16912.0,28,100,2555.58,3,4,4,344,Loyal Customers
16913.0,289,8,113.44,1,1,1,111,At Risk
16914.0,35,30,183.76,3,2,1,321,Regular
16915.0,8,57,621.6800000000001,4,3,2,432,Recent Customers
16916.0,23,136,562.41,3,4,2,342,Regular
16917.0,276,9,391.52,1,1,2,112,At Risk
16918.0,49,128,1068.82,3,4,3,343,Regular
16919.0,155,326,2592.25,1,4,4,144,Loyal Customers
16921.0,60,55,154.18,2,3,1,231,Regular
16923.0,11,626,7069.08,4,4,4,444,High Value
16924.0,20,81,829.89,3,3,3,333,Regular
16926.0,370,14,230.25,1,1,1,111,At Risk
16927.0,115,6,543.05,2,1,2,212,Regular
16928.0,79,204,2814.7,2,4,4,244,Loyal Customers
16929.0,3,77,1295.39,4,3,3,433,Recent Customers
16930.0,25,53,378.89,3,3,2,332,Regular
16931.0,4,886,4554.87,4,4,4,444,High Value
16932.0,52,48,150.23000000000002,2,3,1,231,Regular
16933.0,0,44,563.23,4,3,2,432,Recent Customers
16934.0,54,61,931.03,2,3,3,233,Regular
16936.0,25,56,261.9,3,3,1,331,Regular
16938.0,8,235,2711.6800000000003,4,4,4,444,High Value
16940.0,51,305,3049.88,2,4,4,244,Loyal Customers
16942.0,12,277,1904.99,4,4,4,444,High Value
16943.0,211,33,816.73,1,2,3,123,At Risk
16945.0,21,249,4345.5,3,4,4,344,Loyal Customers
16947.0,235,21,406.48,1,2,2,122,At Risk
16948.0,138,19,435.02,2,2,2,222,Regular
16949.0,3,60,1286.27,4,3,3,433,Recent Customers
16950.0,56,42,1178.56,2,3,3,233,Regular
16951.0,134,86,1277.75,2,3,3,233,Regular
16952.0,108,16,167.61,2,1,1,211,Regular
16953.0,29,1,20.8,3,1,1,311,Regular
16954.0,0,54,2085.08,4,3,4,434,Recent Customers
16955.0,184,25,518.67,1,2,2,122,At Risk
16956.0,17,16,308.74,4,1,2,412,Recent Customers
16957.0,238,16,416.64,1,1,2,112,At Risk
16959.0,86,7,117.35000000000001,2,1,1,211,Regular
16960.0,38,101,507.05,3,4,2,342,Regular
16961.0,115,14,234.17,2,1,1,211,Regular
16963.0,186,7,110.55000000000001,1,1,1,111,At Risk
16965.0,226,26,201.19,1,2,1,121,At Risk
16966.0,7,28,2154.97,4,2,4,424,Recent Customers
16967.0,188,21,319.02,1,2,2,122,At Risk
16968.0,3,31,439.43,4,2,2,422,Recent Customers
16969.0,38,42,650.41,3,3,2,332,Regular
16971.0,37,41,357.21,3,2,2,322,Regular
16976.0,266,2,251.51999999999998,1,1,1,111,At Risk
16978.0,77,39,344.33,2,2,2,222,Regular
16979.0,3,89,1852.0,4,3,4,434,Recent Customers
16980.0,254,81,1028.46,1,3,3,133,At Risk
16982.0,60,22,384.06,2,2,2,222,Regular
16983.0,12,143,1905.87,4,4,4,444,High Value
16984.0,87,400,4459.52,2,4,4,244,Loyal Customers
16985.0,16,120,5464.12,4,4,4,444,High Value
16986.0,29,3,1873.2,3,1,4,314,Regular
16987.0,2,128,1616.8,4,4,3,443,Recent Customers
16988.0,4,7,126.12,4,1,1,411,Recent Customers
16989.0,6,12,1133.25,4,1,3,413,Recent Customers
16990.0,218,1,179.0,1,1,1,111,At Risk
16992.0,10,93,1614.31,4,3,3,433,Recent Customers
16996.0,29,37,1456.96,3,2,3,323,Regular
16997.0,287,12,702.0,1,1,3,113,At Risk
16998.0,149,4,295.0,1,1,1,111,At Risk
16999.0,22,23,484.82,3,2,2,322,Regular
17001.0,0,169,3989.57,4,4,4,444,High Value
17002.0,85,49,1493.73,2,3,3,233,Regular
17004.0,45,43,1312.1399999999999,3,3,3,333,Regular
17006.0,4,44,781.78,4,3,3,433,Recent Customers
17007.0,50,52,889.9300000000001,3,3,3,333,Regular
17010.0,17,11,195.36,4,1,1,411,Recent Customers
17011.0,29,15,270.9,3,1,1,311,Regular
17014.0,7,72,583.4300000000001,4,3,2,432,Recent Customers
17015.0,28,214,1838.6100000000001,3,4,4,344,Loyal Customers
17017.0,2,252,8694.26,4,4,4,444,High Value
17018.0,40,16,920.1,3,1,3,313,Regular
17019.0,10,228,1258.08,4,4,3,443,Recent Customers
17022.0,30,7,71.0,3,1,1,311,Regular
17024.0,44,3,95.85,3,1,1,311,Regular
17025.0,60,9,357.77,2,1,2,212,Regular
17026.0,184,4,154.82999999999998,1,1,1,111,At Risk
17027.0,78,148,877.5600000000001,2,4,3,243,Regular
17029.0,110,2,716.0,2,1,3,213,Regular
17030.0,63,11,146.87,2,1,1,211,Regular
17031.0,11,22,380.35,4,2,2,422,Recent Customers
17033.0,85,28,1030.14,2,2,3,223,Regular
17034.0,15,30,745.52,4,2,3,423,Recent Customers
17035.0,245,28,433.53000000000003,1,2,2,122,At Risk
17037.0,87,75,1267.32,2,3,3,233,Regular
17038.0,29,22,112.4,3,2,1,321,Regular
17040.0,137,15,449.73,2,1,2,212,Regular
17041.0,26,69,1071.49,3,3,3,333,Regular
17042.0,2,97,1036.58,4,3,3,433,Recent Customers
17043.0,31,102,1735.18,3,4,4,344,Loyal Customers
17044.0,24,6,948.48,3,1,3,313,Regular
17045.0,112,22,339.44,2,2,2,222,Regular
17046.0,156,22,642.02,1,2,2,122,At Risk
17047.0,84,65,1100.9,2,3,3,233,Regular
17048.0,117,43,925.35,2,3,3,233,Regular
17049.0,2,317,5655.03,4,4,4,444,High Value
17050.0,95,308,3185.64,2,4,4,244,Loyal Customers
17051.0,193,42,240.89000000000001,1,3,1,131,At Risk
17052.0,27,83,399.09,3,3,2,332,Regular
17053.0,130,13,498.48,2,1,2,212,Regular
17054.0,27,83,1356.33,3,3,3,333,Regular
17058.0,81,62,1179.89,2,3,3,233,Regular
17059.0,29,514,3080.39,3,4,4,344,Loyal Customers
17060.0,265,5,234.24,1,1,1,111,At Risk
17061.0,73,99,5232.2300000000005,2,4,4,244,Loyal Customers
17062.0,313,69,533.33,1,3,2,132,At Risk
17063.0,20,78,1461.14,3,3,3,333,Regular
17064.0,58,61,855.45,2,3,3,233,Regular
17068.0,11,296,4552.14,4,4,4,444,High Value
17069.0,27,143,2709.7000000000003,3,4,4,344,Loyal Customers
17070.0,113,62,304.24,2,3,1,231,Regular
17071.0,27,140,2429.03,3,4,4,344,Loyal Customers
17073.0,17,174,1446.09,4,4,3,443,Recent Customers
17075.0,17,77,834.12,4,3,3,433,Recent Customers
17076.0,35,25,841.0799999999999,3,2,3,323,Regular
17078.0,35,28,378.2,3,2,2,322,Regular
17079.0,77,2,118.80000000000001,2,1,1,211,Regular
17080.0,21,8,287.62,3,1,1,311,Regular
17081.0,24,63,288.91,3,3,1,331,Regular
17082.0,32,81,2003.85,3,3,4,334,Regular
17083.0,108,52,1405.78,2,3,3,233,Regular
17084.0,34,149,2747.9900000000002,3,4,4,344,Loyal Customers
17085.0,122,186,1562.4,2,4,3,243,Regular
17086.0,6,96,2050.08,4,3,4,434,Recent Customers
17088.0,27,115,1991.01,3,4,4,344,Loyal Customers
17090.0,3,61,1974.65,4,3,4,434,Recent Customers
17091.0,2,195,3827.76,4,4,4,444,High Value
17092.0,49,124,1774.03,3,4,4,344,Loyal Customers
17094.0,321,14,302.0,1,1,1,111,At Risk
17095.0,22,74,1324.16,3,3,3,333,Regular
17096.0,14,48,1022.13,4,3,3,433,Recent Customers
17097.0,1,211,954.42,4,4,3,443,Recent Customers
17100.0,17,65,971.74,4,3,3,433,Recent Customers
17101.0,9,42,1621.73,4,3,3,433,Recent Customers
17102.0,261,1,25.5,1,1,1,111,At Risk
17105.0,158,90,665.78,1,3,2,132,At Risk
17107.0,32,416,10797.48,3,4,4,344,Loyal Customers
17109.0,28,116,881.29,3,4,3,343,Regular
17110.0,164,12,163.29999999999998,1,1,1,111,At Risk
17111.0,46,29,231.61,3,2,1,321,Regular
17114.0,5,123,801.12,4,4,3,443,Recent Customers
17115.0,7,39,837.5,4,2,3,423,Recent Customers
17117.0,287,9,116.19999999999999,1,1,1,111,At Risk
17118.0,317,10,157.02,1,1,1,111,At Risk
17119.0,2,35,606.91,4,2,2,422,Recent Customers
17120.0,232,18,307.46,1,2,2,122,At Risk
17122.0,118,7,138.32,2,1,1,211,Regular
17123.0,161,9,345.29999999999995,1,1,2,112,At Risk
17124.0,184,31,294.24,1,2,1,121,At Risk
17125.0,49,35,230.5,3,2,1,321,Regular
17126.0,151,248,989.45,1,4,3,143,At Risk
17128.0,334,14,157.09,1,1,1,111,At Risk
17131.0,4,134,2463.17,4,4,4,444,High Value
17133.0,15,27,4892.240000000001,4,2,4,424,Recent Customers
17134.0,106,23,413.2,2,2,2,222,Regular
17135.0,15,52,1139.73,4,3,3,433,Recent Customers
17138.0,275,24,380.5,1,2,2,122,At Risk
17139.0,15,477,10650.77,4,4,4,444,High Value
17140.0,246,18,454.12,1,2,2,122,At Risk
17142.0,238,15,579.0,1,1,2,112,At Risk
17144.0,0,48,984.57,4,3,3,433,Recent Customers
17146.0,105,35,749.78,2,2,3,223,Regular
17147.0,22,81,1714.59,3,3,4,334,Regular
17148.0,51,9,124.88,2,1,1,211,Regular
17152.0,194,14,1689.5,1,1,4,114,At Risk
17153.0,23,14,213.78,3,1,1,311,Regular
17154.0,74,23,329.34,2,2,2,222,Regular
17155.0,17,20,251.70000000000002,4,2,1,421,Recent Customers
17157.0,7,13,319.0,4,1,2,412,Recent Customers
17158.0,31,67,1266.97,3,3,3,333,Regular
17159.0,21,101,1538.88,3,4,3,343,Regular
17160.0,30,229,3518.03,3,4,4,344,Loyal Customers
17162.0,28,104,1715.46,3,4,4,344,Loyal Customers
17163.0,21,5,293.1,3,1,1,311,Regular
17164.0,32,144,2467.35,3,4,4,344,Loyal Customers
17165.0,283,10,158.68,1,1,1,111,At Risk
17166.0,38,12,206.34,3,1,1,311,Regular
17169.0,57,54,835.78,2,3,3,233,Regular
17171.0,288,16,224.91,1,1,1,111,At Risk
17172.0,78,15,317.76,2,1,2,212,Regular
17173.0,4,86,3766.6,4,3,4,434,Recent Customers
17174.0,217,4,59.9,1,1,1,111,At Risk
17175.0,43,63,1443.69,3,3,3,333,Regular
17176.0,201,15,306.13,1,1,1,111,At Risk
17179.0,177,80,711.79,1,3,3,133,At Risk
17180.0,55,125,783.97,2,4,3,243,Regular
17181.0,56,23,239.92000000000002,2,2,1,221,Regular
17183.0,7,73,3347.31,4,3,4,434,Recent Customers
17186.0,46,2,144.0,3,1,1,311,Regular
17187.0,226,10,203.95,1,1,1,111,At Risk
17188.0,10,84,2474.23,4,3,4,434,Recent Customers
17189.0,105,60,383.75,2,3,2,232,Regular
17190.0,58,19,444.74,2,2,2,222,Regular
17191.0,27,236,2093.68,3,4,4,344,Loyal Customers
17193.0,35,32,1699.3000000000002,3,2,4,324,Regular
17194.0,273,29,262.62,1,2,1,121,At Risk
17197.0,29,29,1013.01,3,2,3,323,Regular
17198.0,23,96,692.22,3,3,3,333,Regular
17201.0,53,38,289.78,2,2,1,221,Regular
17203.0,35,148,3560.08,3,4,4,344,Loyal Customers
17204.0,174,57,1564.56,1,3,3,133,At Risk
17205.0,53,13,384.08,2,1,2,212,Regular
17206.0,52,7,204.24,2,1,1,211,Regular
17211.0,26,211,2317.2200000000003,3,4,4,344,Loyal Customers
17212.0,252,4,226.85,1,1,1,111,At Risk
17213.0,39,157,2781.23,3,4,4,344,Loyal Customers
17214.0,59,101,1059.1200000000001,2,4,3,243,Regular
17217.0,233,9,113.5,1,1,1,111,At Risk
17218.0,3,271,1951.97,4,4,4,444,High Value
17219.0,31,25,114.23,3,2,1,321,Regular
17220.0,23,467,3187.55,3,4,4,344,Loyal Customers
17221.0,6,62,334.48,4,3,2,432,Recent Customers
17222.0,64,27,328.65,2,2,2,222,Regular
17223.0,309,48,416.89,1,3,2,132,At Risk
17226.0,308,21,393.49,1,2,2,122,At Risk
17227.0,18,47,939.32,3,3,3,333,Regular
17228.0,15,208,1906.09,4,4,4,444,High Value
17229.0,95,47,318.76,2,3,2,232,Regular
17230.0,263,69,3638.41,1,3,4,134,At Risk
17231.0,11,531,3124.72,4,4,4,444,High Value
17232.0,2,35,417.77,4,2,2,422,Recent Customers
17233.0,34,25,190.88,3,2,1,321,Regular
17234.0,182,14,149.89000000000001,1,1,1,111,At Risk
17235.0,24,29,550.06,3,2,2,322,Regular
17236.0,12,105,916.13,4,4,3,443,Recent Customers
17237.0,10,19,314.69,4,2,2,422,Recent Customers
17238.0,2,555,3719.1,4,4,4,444,High Value
17239.0,312,15,382.5,1,1,2,112,At Risk
17242.0,107,40,1135.04,2,2,3,223,Regular
17243.0,0,387,8540.05,4,4,4,444,High Value
17244.0,52,31,954.9,2,2,3,223,Regular
17245.0,204,9,171.45,1,1,1,111,At Risk
17247.0,14,54,280.09000000000003,4,3,1,431,Recent Customers
17248.0,119,69,318.65,2,3,2,232,Regular
17250.0,3,56,381.97,4,3,2,432,Recent Customers
17251.0,362,37,269.83,1,2,1,121,At Risk
17252.0,116,86,348.91,2,3,2,232,Regular
17253.0,17,18,178.26,4,2,1,421,Recent Customers
17254.0,4,111,271.19,4,4,1,441,Recent Customers
17255.0,40,74,291.48,3,3,1,331,Regular
17256.0,106,16,240.0,2,1,1,211,Regular
17259.0,147,116,581.23,1,4,2,142,At Risk
17262.0,51,12,1253.3600000000001,2,1,3,213,Regular
17263.0,207,23,63.440000000000005,1,2,1,121,At Risk
17265.0,138,122,550.01,2,4,2,242,Regular
17266.0,1,73,296.58,4,3,1,431,Recent Customers
17267.0,126,37,317.2,2,2,2,222,Regular
17268.0,107,6,763.64,2,1,3,213,Regular
17272.0,41,114,2148.63,3,4,4,344,Loyal Customers
17274.0,34,25,107.82,3,2,1,321,Regular
17277.0,227,69,1065.3500000000001,1,3,3,133,At Risk
17278.0,240,15,246.04,1,1,1,111,At Risk
17279.0,57,9,187.82999999999998,2,1,1,211,Regular
17282.0,129,89,1685.46,2,3,4,234,Regular
17284.0,59,291,1647.48,2,4,3,243,Regular
17286.0,21,44,151.37,3,3,1,331,Regular
17287.0,25,122,1049.06,3,4,3,343,Regular
17288.0,8,140,1417.63,4,4,3,443,Recent Customers
17289.0,31,104,931.02,3,4,3,343,Regular
17290.0,3,96,513.01,4,3,2,432,Recent Customers
17291.0,307,1,550.8000000000001,1,1,2,112,At Risk
17293.0,7,132,1854.06,4,4,4,444,High Value
17295.0,28,68,547.0,3,3,2,332,Regular
17297.0,16,49,128.18,4,3,1,431,Recent Customers
17298.0,100,30,498.42,2,2,2,222,Regular
17299.0,11,55,656.61,4,3,2,432,Recent Customers
17301.0,20,59,163.24,3,3,1,331,Regular
17302.0,14,79,1135.63,4,3,3,433,Recent Customers
17303.0,360,53,250.04,1,3,1,131,At Risk
17306.0,10,66,8631.31,4,3,4,434,Recent Customers
17309.0,94,12,82.75,2,1,1,211,Regular
17311.0,77,55,1384.85,2,3,3,233,Regular
17312.0,138,14,644.3,2,1,2,212,Regular
17313.0,30,24,2328.84,3,2,4,324,Regular
17314.0,24,131,2527.92,3,4,4,344,Loyal Customers
17315.0,1,471,6281.23,4,4,4,444,High Value
17317.0,45,9,2600.34,3,1,4,314,Regular
17320.0,99,73,1200.6200000000001,2,3,3,233,Regular
17321.0,7,99,657.16,4,4,2,442,Recent Customers
17323.0,14,195,906.52,4,4,3,443,Recent Customers
17324.0,17,49,986.48,4,3,3,433,Recent Customers
17325.0,279,6,96.8,1,1,1,111,At Risk
17329.0,13,33,523.11,4,2,2,422,Recent Customers
17330.0,22,6,363.9,3,1,2,312,Regular
17331.0,123,1,175.2,2,1,1,211,Regular
17333.0,85,28,494.25,2,2,2,222,Regular
17334.0,301,11,307.02,1,1,2,112,At Risk
17337.0,150,521,1981.06,1,4,4,144,Loyal Customers
17338.0,16,721,6493.54,4,4,4,444,High Value
17339.0,93,9,243.36,2,1,1,211,Regular
17340.0,29,407,12353.29,3,4,4,344,Loyal Customers
17341.0,156,157,682.29,1,4,3,143,At Risk
17343.0,354,17,193.64,1,1,1,111,At Risk
17344.0,45,31,157.62,3,2,1,321,Regular
17345.0,14,83,519.6899999999999,4,3,2,432,Recent Customers
17346.0,3,483,2622.88,4,4,4,444,High Value
17347.0,85,1,228.96,2,1,1,211,Regular
17348.0,14,213,1156.6,4,4,3,443,Recent Customers
17349.0,178,8,98.25,1,1,1,111,At Risk
17350.0,7,70,1281.32,4,3,3,433,Recent Customers
17351.0,35,27,587.15,3,2,2,322,Regular
17353.0,128,8,1740.0,2,1,4,214,Regular
17354.0,50,16,1393.06,3,1,3,313,Regular
17356.0,311,19,178.22,1,2,1,121,At Risk
17357.0,23,44,384.39,3,3,2,332,Regular
17358.0,302,58,360.81,1,3,2,132,At Risk
17359.0,10,15,127.86,4,1,1,411,Recent Customers
17360.0,16,125,568.24,4,4,2,442,Recent Customers
17361.0,48,29,488.2,3,2,2,322,Regular
17362.0,238,35,312.23,1,2,2,122,At Risk
17364.0,0,406,4462.68,4,4,4,444,High Value
17365.0,12,465,4767.36,4,4,4,444,High Value
17367.0,237,33,167.55,1,2,1,121,At Risk
17368.0,22,107,1878.87,3,4,4,344,Loyal Customers
17370.0,72,33,446.18,2,2,2,222,Regular
17371.0,16,86,418.4,4,3,2,432,Recent Customers
17372.0,40,251,1337.18,3,4,3,343,Regular
17373.0,39,57,646.92,3,3,2,332,Regular
17374.0,218,28,495.77,1,2,2,122,At Risk
17375.0,198,69,400.1,1,3,2,132,At Risk
17376.0,70,24,203.2,2,2,1,221,Regular
17377.0,23,404,4058.32,3,4,4,344,Loyal Customers
17379.0,10,78,389.71999999999997,4,3,2,432,Recent Customers
17381.0,8,109,20275.61,4,4,4,444,High Value
17382.0,64,2,65.4,2,1,1,211,Regular
17383.0,3,49,193.39000000000001,4,3,1,431,Recent Customers
17384.0,18,15,336.4,3,1,2,312,Regular
17385.0,14,45,256.11,4,3,1,431,Recent Customers
17386.0,7,28,2686.42,4,2,4,424,Recent Customers
17387.0,19,76,746.81,3,3,3,333,Regular
17388.0,77,15,1259.56,2,1,3,213,Regular
17389.0,0,213,31833.68,4,4,4,444,High Value
17391.0,163,3,508.8,1,1,2,112,At Risk
17392.0,306,56,417.27,1,3,2,132,At Risk
17394.0,218,4,203.86999999999998,1,1,1,111,At Risk
17396.0,38,27,7330.8,3,2,4,324,Regular
17397.0,21,89,681.41,3,3,3,333,Regular
17398.0,114,38,653.38,2,2,2,222,Regular
17400.0,125,206,2097.84,2,4,4,244,Loyal Customers
17402.0,4,59,2633.85,4,3,4,434,Recent Customers
17403.0,35,32,263.92,3,2,1,321,Regular
17404.0,3,198,31906.82,4,4,4,444,High Value
17405.0,0,82,1031.41,4,3,3,433,Recent Customers
17406.0,332,111,2184.42,1,4,4,144,Loyal Customers
17408.0,162,2,32.65,1,1,1,111,At Risk
17409.0,184,13,771.85,1,1,3,113,At Risk
17410.0,15,64,1214.72,4,3,3,433,Recent Customers
17411.0,11,41,778.94,4,2,3,423,Recent Customers
17412.0,2,66,1258.06,4,3,3,433,Recent Customers
17414.0,43,6,778.0,3,1,3,313,Regular
17415.0,79,14,507.84,2,1,2,212,Regular
17416.0,29,269,6893.42,3,4,4,344,Loyal Customers
17418.0,41,30,463.46000000000004,3,2,2,322,Regular
17419.0,10,206,4226.57,4,4,4,444,High Value
17420.0,49,30,598.83,3,2,2,322,Regular
17422.0,15,117,1979.37,4,4,4,444,High Value
17423.0,45,26,698.41,3,2,3,323,Regular
17425.0,18,43,759.17,3,3,3,333,Regular
17426.0,7,271,5037.26,4,4,4,444,High Value
17427.0,71,2,100.8,2,1,1,211,Regular
17428.0,0,328,17256.85,4,4,4,444,High Value
17429.0,127,39,524.9200000000001,2,2,2,222,Regular
17430.0,32,14,265.76,3,1,1,311,Regular
17431.0,312,43,403.3,1,3,2,132,At Risk
17432.0,17,48,365.76,4,3,2,432,Recent Customers
17433.0,87,54,303.15999999999997,2,3,1,231,Regular
17434.0,1,134,2373.82,4,4,4,444,High Value
17436.0,1,9,216.29999999999998,4,1,1,411,Recent Customers
17438.0,253,17,388.45000000000005,1,1,2,112,At Risk
17440.0,156,5,186.42000000000002,1,1,1,111,At Risk
17442.0,36,135,2248.56,3,4,4,344,Loyal Customers
17443.0,219,1,534.24,1,1,2,112,At Risk
17444.0,147,135,2940.04,1,4,4,144,Loyal Customers
17446.0,176,9,120.9,1,1,1,111,At Risk
17447.0,39,36,541.53,3,2,2,322,Regular
17449.0,1,276,2519.21,4,4,4,444,High Value
17450.0,7,336,194390.79,4,4,4,444,High Value
17451.0,0,100,1721.4,4,4,4,444,High Value
17453.0,17,19,486.71999999999997,4,2,2,422,Recent Customers
17454.0,191,61,517.53,1,3,2,132,At Risk
17455.0,203,8,131.7,1,1,1,111,At Risk
17456.0,364,17,249.86,1,1,1,111,At Risk
17457.0,126,19,1737.7,2,2,4,224,Regular
17458.0,14,54,316.5,4,3,2,432,Recent Customers
17459.0,42,111,657.3,3,4,2,342,Regular
17460.0,93,29,622.4300000000001,2,2,2,222,Regular
17461.0,22,106,735.82,3,4,3,343,Regular
17462.0,59,27,675.69,2,2,3,223,Regular
17463.0,15,208,1875.86,4,4,4,444,High Value
17464.0,157,9,289.96000000000004,1,1,1,111,At Risk
17466.0,9,41,763.28,4,2,3,423,Recent Customers
17468.0,9,5,137.0,4,1,1,411,Recent Customers
17469.0,15,88,1870.97,4,3,4,434,Recent Customers
17470.0,44,78,1125.07,3,3,3,333,Regular
17472.0,190,174,697.54,1,4,3,143,At Risk
17475.0,78,14,194.37,2,1,1,211,Regular
17480.0,77,29,511.82,2,2,2,222,Regular
17481.0,3,82,1255.59,4,3,3,433,Recent Customers
17483.0,64,21,414.04,2,2,2,222,Regular
17486.0,260,24,396.87,1,2,2,122,At Risk
17489.0,58,29,376.64,2,2,2,222,Regular
17490.0,0,76,2092.32,4,3,4,434,Recent Customers
17491.0,0,109,3558.87,4,4,4,444,High Value
17492.0,247,12,374.57,1,1,2,112,At Risk
17495.0,7,27,497.56,4,2,2,422,Recent Customers
17496.0,358,10,271.05,1,1,1,111,At Risk
17498.0,75,17,272.22,2,1,1,211,Regular
17499.0,289,40,622.88,1,2,2,122,At Risk
17500.0,16,5,1138.0,4,1,3,413,Recent Customers
17501.0,220,18,288.6,1,2,1,121,At Risk
17502.0,8,28,689.1,4,2,3,423,Recent Customers
17503.0,2,38,558.96,4,2,2,422,Recent Customers
17504.0,205,127,2997.0299999999997,1,4,4,144,Loyal Customers
17505.0,161,52,1145.84,1,3,3,133,At Risk
17506.0,75,14,302.2,2,1,1,211,Regular
17507.0,261,88,605.58,1,3,2,132,At Risk
17508.0,280,22,387.31,1,2,2,122,At Risk
17509.0,57,364,6083.64,2,4,4,244,Loyal Customers
17510.0,24,20,308.48,3,2,2,322,Regular
17511.0,2,963,91062.38,4,4,4,444,High Value
17512.0,28,105,2924.9900000000002,3,4,4,344,Loyal Customers
17513.0,71,6,513.2,2,1,2,212,Regular
17514.0,127,40,208.65,2,2,1,221,Regular
17515.0,30,87,639.02,3,3,2,332,Regular
17516.0,14,135,764.88,4,4,3,443,Recent Customers
17517.0,308,11,153.94,1,1,1,111,At Risk
17519.0,16,82,1844.02,4,3,4,434,Recent Customers
17520.0,53,30,546.81,2,2,2,222,Regular
17521.0,29,45,723.2099999999999,3,3,3,333,Regular
17522.0,1,73,1070.71,4,3,3,433,Recent Customers
17523.0,10,33,652.74,4,2,2,422,Recent Customers
17524.0,360,6,145.0,1,1,1,111,At Risk
17525.0,359,9,422.70000000000005,1,1,2,112,At Risk
17526.0,4,19,1195.8999999999999,4,2,3,423,Recent Customers
17527.0,53,47,939.37,2,3,3,233,Regular
17528.0,0,253,3628.5,4,4,4,444,High Value
17530.0,0,390,2367.12,4,4,4,444,High Value
17531.0,189,14,296.7,1,1,1,111,At Risk
17534.0,53,9,223.36,2,1,1,211,Regular
17535.0,279,13,164.4,1,1,1,111,At Risk
17536.0,176,3,76.5,1,1,1,111,At Risk
17537.0,29,74,887.67,3,3,3,333,Regular
17538.0,25,9,98.42,3,1,1,311,Regular
17540.0,24,25,578.9,3,2,2,322,Regular
17542.0,269,25,170.75,1,2,1,121,At Risk
17545.0,42,141,642.32,3,4,2,342,Regular
17548.0,233,5,103.3,1,1,1,111,At Risk
17549.0,23,6,148.86,3,1,1,311,Regular
17550.0,196,42,267.16,1,3,1,131,At Risk
17551.0,358,39,290.34,1,2,1,121,At Risk
17552.0,59,49,930.41,2,3,3,233,Regular
17553.0,129,2,1487.6,2,1,3,213,Regular
17554.0,0,88,1952.45,4,3,4,434,Recent Customers
17555.0,19,105,480.31,3,4,2,342,Regular
17556.0,205,6,157.9,1,1,1,111,At Risk
17557.0,13,34,541.46,4,2,2,422,Recent Customers
17560.0,94,27,854.95,2,2,3,223,Regular
17561.0,18,45,165.12,3,3,1,331,Regular
17562.0,13,63,1122.38,4,3,3,433,Recent Customers
17564.0,23,49,454.01,3,3,2,332,Regular
17566.0,7,142,869.77,4,4,3,443,Recent Customers
17567.0,6,165,4331.48,4,4,4,444,High Value
17569.0,331,29,344.14,1,2,2,122,At Risk
17571.0,49,271,1425.67,3,4,3,343,Regular
17572.0,70,12,226.75000000000003,2,1,1,211,Regular
17573.0,28,25,380.6,3,2,2,322,Regular
17574.0,242,8,185.65,1,1,1,111,At Risk
17576.0,7,402,3564.83,4,4,4,444,High Value
17578.0,217,5,143.45999999999998,1,1,1,111,At Risk
17579.0,4,50,448.90000000000003,4,3,2,432,Recent Customers
17580.0,252,45,215.72,1,3,1,131,At Risk
17581.0,0,439,11025.24,4,4,4,444,High Value
17582.0,235,29,175.27,1,2,1,121,At Risk
17584.0,6,35,1242.3,4,2,3,423,Recent Customers
17585.0,108,208,1116.68,2,4,3,243,Regular
17588.0,99,23,1240.2,2,2,3,223,Regular
17589.0,59,253,2404.17,2,4,4,244,Loyal Customers
17590.0,1,196,1468.02,4,4,3,443,Recent Customers
17591.0,72,157,2203.67,2,4,4,244,Loyal Customers
17593.0,3,212,3923.86,4,4,4,444,High Value
17594.0,84,50,993.18,2,3,3,233,Regular
17595.0,11,82,386.69,4,3,2,432,Recent Customers
